2010-10-31,485000.0,585000.0,700000.0,958000.0,637500.0,916068.0,1260.0
2010-09-30,495000.0,590000.0,710000.0,986000.0,640000.0,916517.0,1158.0
2010-08-31,490000.0,580000.0,715000.0,1000000.0,630000.0,924317.0,1073.0
2010-07-31,490000.0,590000.0,730000.0,1044000.0,640000.0,951106.0,1012.0
2010-06-30,490000.0,590000.0,740000.0,1100000.0,650000.0,968690.0,999.0
2010-05-31,490000.0,595000.0,750000.0,1100000.0,650000.0,988279.0,989.0
2010-04-30,488000.0,595000.0,759000.0,1130000.0,650000.0,998869.0,952.0
2010-03-31,485000.0,600000.0,750000.0,1135000.0,650000.0,994932.0,999.0
2010-02-28,500000.0,600000.0,760000.0,1146000.0,665000.0,994513.0,1043.0
2010-01-31,500000.0,600000.0,760000.0,1150000.0,670000.0,999723.0,1084.0
2009-12-31,490000.0,590000.0,735000.0,1120000.0,640000.0,957551.0,1160.0
2009-11-30,480000.0,580000.0,720000.0,1096000.0,630000.0,930310.0,1308.0
2009-10-31,480000.0,580000.0,700000.0,1035000.0,620000.0,889817.0,1464.0
2009-09-30,490000.0,580000.0,700000.0,1000000.0,630000.0,876082.0,1579.0
2009-08-31,490000.0,580000.0,700000.0,1000000.0,620000.0,857012.0,1720.0
2009-07-31,490000.0,580000.0,690000.0,944000.0,610000.0,832285.0,1900.0
2009-06-30,490000.0,575000.0,690000.0,920000.0,600000.0,824682.0,2039.0
2009-05-31,490000.0,580000.0,680000.0,900000.0,617500.0,808153.0,2152.0
2009-04-30,490000.0,580000.0,680000.0,900000.0,610000.0,815684.0,2282.0
2009-03-31,490000.0,580000.0,680000.0,900000.0,610000.0,808528.0,2350.0
2009-02-28,490000.0,575000.0,680000.0,900000.0,600000.0,805094.0,2301.0
2009-01-31,495000.0,580000.0,685000.0,900000.0,620000.0,806491.0,2213.0
2008-12-31,500000.0,585000.0,690000.0,900000.0,620000.0,810253.0,2179.0
2008-11-30,500000.0,585000.0,690000.0,900000.0,620000.0,809460.0,2114.0
2008-10-31,500000.0,590000.0,695000.0,900000.0,620000.0,824550.0,1947.0
2008-09-30,500000.0,590000.0,690000.0,900000.0,620000.0,822402.0,1773.0
2008-08-31,500000.0,590000.0,693000.0,900000.0,620000.0,819427.0,1575.0
2008-07-31,500000.0,590000.0,690000.0,916000.0,625000.0,825829.0,1483.0
2008-06-30,490000.0,585000.0,680000.0,904000.0,620000.0,824014.0,1405.0
2008-05-31,488000.0,580000.0,670000.0,900000.0,615000.0,823843.0,1417.0
2008-04-30,480000.0,580000.0,660000.0,890000.0,610000.0,800343.0,1425.0
2008-03-31,480000.0,570000.0,660000.0,880000.0,600000.0,786344.0,1464.0
2008-02-29,475000.0,571000.0,659000.0,890000.0,605000.0,788678.0,1407.0
2008-01-31,470000.0,570000.0,650000.0,865000.0,600000.0,760220.0,1424.0
2007-12-31,470000.0,570000.0,650000.0,893000.0,600000.0,764846.0,1321.0
2007-11-30,475000.0,575000.0,660000.0,900000.0,600000.0,779601.0,1301.0
2007-10-31,480000.0,570000.0,660000.0,900000.0,605000.0,777682.0,1245.0
2007-09-30,490000.0,575000.0,670000.0,900000.0,610000.0,778772.0,1181.0
